"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue",,,,,,,,,
"1098892087	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00700498	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia chordalis (Flörke) Nyl.	CL	Parque Nacional Vicente Perez Rosales	98e934b0-5f31-11de-b67e-b8a03c50a862									1986-12-10T01:00Z	10	12	1986	7246724	2607596	PRESERVED_SPECIMEN	E	E	E00700498			CC_BY_NC_4_0		Coppins", B.J.; Galloway, D.J.; Guzman, G. & James," P.W.			2018-02-04T21:52Z		",,,,,
"1088885304	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00715799	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia macrophylla		SPECIES	Cladonia macrophylla (Schaer.) Stenh.	GB	Beinn Eighe	98e934b0-5f31-11de-b67e-b8a03c50a862													2607629	2607629	PRESERVED_SPECIMEN	E	E	E00715799			CC_BY_NC_4_0		D.McV.			2018-02-04T08:43Z		RECORDED_DATE_INVALID",,,,,,,,,
"1088884119	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00715813	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia foliacea		SPECIES	Cladonia foliacea (Huds.) Willd.	GB	Summit of Ruadh Stac Beag	98e934b0-5f31-11de-b67e-b8a03c50a862													2607590	2607590	PRESERVED_SPECIMEN	E	E	E00715813			CC_BY_NC_4_0		D.McV.			2018-02-04T08:43Z		",,,,,,,,,
"1065616129	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00721549	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia convoluta		SPECIES	Cladonia convoluta (Lam.) Anders	ES		98e934b0-5f31-11de-b67e-b8a03c50a862									2013-08-24T02:00Z	24	8	2013	7788478	7788478	PRESERVED_SPECIMEN	E	E	E00721549	13319		CC_BY_NC_4_0		Obermayer"," Walter			2018-02-04T06:44Z		",,,,,,,,
"1051220747	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00715643	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia floerkeana		SPECIES	Cladonia floerkeana (Fr.) Flörke	GB	Jura"," Beinn Shiantaidh	98e934b0-5f31-11de-b67e-b8a03c50a862	55.899167	-5.975556			550.0	0.0			2011-05-04T02:00Z	4	5	2011	7453254	7453254	PRESERVED_SPECIMEN	E	E	E00715643	11189		CC_BY_NC_4_0		Harrold"," Paul			2018-02-04T22:47Z		",,,,,,,
"1051219274	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00715645	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia floerkeana		SPECIES	Cladonia floerkeana (Fr.) Flörke	GB	Jura"," Beinn Shiantaidh	98e934b0-5f31-11de-b67e-b8a03c50a862	55.901944	-5.979167			750.0	0.0			2011-05-04T02:00Z	4	5	2011	7453254	7453254	PRESERVED_SPECIMEN	E	E	E00715645	11195		CC_BY_NC_4_0		Harrold"," Paul			2018-02-04T22:47Z		",,,,,,,
"1051217300	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00715648	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa	subsquamosa	VARIETY	Cladonia squamosa var. subsquamosa (Nyl. ex Leight.) Vain.	GB	Corrieshalloch gorge"," Braemore junction	98e934b0-5f31-11de-b67e-b8a03c50a862	57.756389	-5.023611			100.0	0.0			2011-03-20T01:00Z	20	3	2011	3390371	7246650	PRESERVED_SPECIMEN	E	E	E00715648	11071		CC_BY_NC_4_0		Harrold"," Paul			2018-02-04T22:47Z		",,,,,,,
"1038284029	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00699900	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	CL	X Region: Parque Nacional Vicente Perez Rosales	98e934b0-5f31-11de-b67e-b8a03c50a862									1986-12-11T01:00Z	11	12	1986	2607519		PRESERVED_SPECIMEN	E	E	E00699900	6021		CC_BY_NC_4_0		Coppins", B.J.; Galloway, D.J.; Guzman, G. & James," P.W.			2018-02-03T23:26Z		",,,,,
"1038284005	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00699944	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	CL	Region Aisen: Laguna San Rafael Rio Gualas	98e934b0-5f31-11de-b67e-b8a03c50a862													2607519		PRESERVED_SPECIMEN	E	E	E00699944			CC_BY_NC_4_0		Têtu"," Catherine			2018-02-03T23:26Z		RECORDED_DATE_INVALID",,,,,,,,
"1038283952	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00699901	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	CL	X Region: Parque Nacional Vicente Perez Rosales	98e934b0-5f31-11de-b67e-b8a03c50a862									1986-12-11T01:00Z	11	12	1986	2607519		PRESERVED_SPECIMEN	E	E	E00699901	6020		CC_BY_NC_4_0		Coppins", B.J.; Galloway, D.J.; Guzman, G. & James," P.W.			2018-02-03T23:26Z		",,,,,
"1038283783	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00699902	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	CL	X region	98e934b0-5f31-11de-b67e-b8a03c50a862									1986-11-26T01:00Z	26	11	1986	2607519		PRESERVED_SPECIMEN	E	E	E00699902	6015		CC_BY_NC_4_0		Coppins", B.J.; Galloway, D.J.; Guzman, G. & James," P.W.			2018-02-03T23:26Z		",,,,,
"1038282488	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00700334	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia strepsilis		SPECIES	Cladonia strepsilis (Ach.) Grognot	GB	7km NE Balmoral	98e934b0-5f31-11de-b67e-b8a03c50a862	57.085833	-3.171667							1990-06-08T02:00Z	8	6	1990	7903868	7246887	PRESERVED_SPECIMEN	E	E	E00700334			CC_BY_NC_4_0		O'Dare"," A.M.			2018-02-03T23:26Z		",,,,,,,,
"1038282455	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00700332	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia firma		SPECIES	Cladonia firma (Nyl.) Nyl.	GB	Strumble Head	98e934b0-5f31-11de-b67e-b8a03c50a862									1990-08-31T02:00Z	31	8	1990	2607564	2607564	PRESERVED_SPECIMEN	E	E	E00700332			CC_BY_NC_4_0		James"," P.W.			2018-02-03T23:26Z		",,,,,,,,
"1038281960	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00699929	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	CL	IX Region: Parque Nacional Vicente Perez Rosales	98e934b0-5f31-11de-b67e-b8a03c50a862									1986-12-11T01:00Z	11	12	1986	2607519		PRESERVED_SPECIMEN	E	E	E00699929			CC_BY_NC_4_0		Coppins", B.J.; Galloway, D.J.; Guzman, G. & James," P.W.			2018-02-03T23:26Z		",,,,,
"991746316	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00696541	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia glauca		SPECIES	Cladonia glauca Flörke	GB	Culbin Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-09-10T02:00Z	10	9	2009	8658446	8658446	PRESERVED_SPECIMEN	E	E	E00696541	23553		CC_BY_NC_4_0		Coppins", B.J. & Coppins," A.M.			2018-02-03T07:22Z		",,,,,,,
"912730637	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661451	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia coccifera		SPECIES	Cladonia coccifera (L.) Willd.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1995-10-09T01:00Z	9	10	1995	7246653	7246653	PRESERVED_SPECIMEN	E	E	E00661451	6320		CC_BY_NC_4_0		Fryday"," A.M.			2018-02-03T11:10Z		",,,,,,,,
"912729723	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661481	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia parasitica		SPECIES	Cladonia parasitica (Hoffm.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2012-09-17T02:00Z	17	9	2012	2607631	2607631	PRESERVED_SPECIMEN	E	E	E00661481	24110		CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-03T11:10Z		",,,,,,,,
"912729397	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661463	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia uncialis	biuncialis	SUBSPECIES	Cladonia uncialis subsp. biuncialis (Hoffm.) M.Choisy	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1992-07-23T02:00Z	23	7	1992	2607638	6606867	PRESERVED_SPECIMEN	E	E	E00661463	3362		CC_BY_NC_4_0		Fryday"," A.M.			2018-02-03T11:10Z		",,,,,,,,
"912729201	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00696516	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia caespiticia		SPECIES	Cladonia caespiticia (Pers.) Flörke	AT		98e934b0-5f31-11de-b67e-b8a03c50a862									2005-08-18T02:00Z	18	8	2005	2607572	2607572	PRESERVED_SPECIMEN	E	E	E00696516	65848		CC_BY_NC_4_0		J. Hafellner			2018-02-03T11:10Z		",,,,,,,,,
"912729107	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00696519	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia sulphurina		SPECIES	Cladonia sulphurina (Michx.) Fr.	AT		98e934b0-5f31-11de-b67e-b8a03c50a862									2005-09-03T02:00Z	3	9	2005	2607566	2607566	PRESERVED_SPECIMEN	E	E	E00696519	65584		CC_BY_NC_4_0		J. Hafellner			2018-02-03T11:10Z		",,,,,,,,,
"912728816	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661441	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia diversa		SPECIES	Cladonia diversa Asperges	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1995-10-07T01:00Z	7	10	1995	3390950	3390950	PRESERVED_SPECIMEN	E	E	E00661441	6313		CC_BY_NC_4_0		Fryday"," A.M.			2018-02-03T11:10Z		",,,,,,,,
"912728511	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661464	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia glauca		SPECIES	Cladonia glauca Flörke	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1995-10-11T01:00Z	11	10	1995	8658446	8658446	PRESERVED_SPECIMEN	E	E	E00661464	6317		CC_BY_NC_4_0		Fryday"," A.M.			2018-02-03T11:10Z		",,,,,,,,
"912728361	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661440	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia diversa		SPECIES	Cladonia diversa Asperges	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1995-10-07T01:00Z	7	10	1995	3390950	3390950	PRESERVED_SPECIMEN	E	E	E00661440	6312		CC_BY_NC_4_0		Fryday"," A.M.			2018-02-03T11:10Z		",,,,,,,,
"912728324	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661446	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis		SPECIES	Cladonia deformis (L.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1994-08-30T02:00Z	30	8	1994	9075436	9075436	PRESERVED_SPECIMEN	E	E	E00661446	5601		CC_BY_NC_4_0		Fryday"," A.M.			2018-02-03T11:10Z		",,,,,,,,
"910351603	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661410	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia uncialis		SPECIES	Cladonia uncialis (L.) Weber ex F.H.Wigg.	FR		98e934b0-5f31-11de-b67e-b8a03c50a862									2011-08-18T02:00Z	18	8	2011	6606867	6606867	PRESERVED_SPECIMEN	E	E	E00661410	12388		CC_BY_NC_4_0		Obermayer"," Walter			2018-02-04T22:33Z		",,,,,,,,
"910349216	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00661091	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia floerkeana		SPECIES	Cladonia floerkeana (Fr.) Flörke	GB	NW of summit"," Creag Meagaidh.	98e934b0-5f31-11de-b67e-b8a03c50a862					1000.0	0.0			1994-09-14T02:00Z	14	9	1994	7453254	7453254	PRESERVED_SPECIMEN	E	E	E00661091	5637		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T22:33Z		",,,,,,,
"893355931	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00660986	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia borealis		SPECIES	Cladonia borealis S.Stenroos	GB	Coire an Lochain", Aonach Mor," Fort William	98e934b0-5f31-11de-b67e-b8a03c50a862					850.0	0.0			1990-06-27T02:00Z	27	6	1990	2607717	2607717	PRESERVED_SPECIMEN	E	E	E00660986	1230		CC_BY_NC_4_0		Fryday"," A.M.			2018-02-04T22:50Z		",,,,,,
"890170837	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620866	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia arbuscula	arbuscula	SUBSPECIES	Cladonia arbuscula subsp. arbuscula	NP	Kyanjin Ri	98e934b0-5f31-11de-b67e-b8a03c50a862	28.223889	85.576944			4595.0	0.0			2007-09-22T02:00Z	22	9	2007	7186976	2607648	PRESERVED_SPECIMEN	E	E	E00620866	AC25		CC_BY_NC_4_0		Sharma", L.R.; Olley, L. & Cross," A.			2018-02-04T16:14Z		",,,,,,
"890170835	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620865	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ciliata		SPECIES	Cladonia ciliata Stirt.	NP	Main Valley East of Kyanjin Gompa between Kyanjin Gompa & Numthangkharka	98e934b0-5f31-11de-b67e-b8a03c50a862	28.209167	85.573611			3881.0	0.0			2007-09-23T02:00Z	23	9	2007	2607546	2607546	PRESERVED_SPECIMEN	E	E	E00620865	M5		CC_BY_NC_4_0		Sharma", Sharma L.; Olley, L.; Cross, A.; Joshi, M. & Regmi," B.			2018-02-04T16:14Z		TAXON_MATCH_HIGHERRANK",,,,
"890170245	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620864	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ciliata		SPECIES	Cladonia ciliata Stirt.	NP	Kyanjin Ri	98e934b0-5f31-11de-b67e-b8a03c50a862	28.223889	85.576944			4595.0	0.0			2007-09-22T02:00Z	22	9	2007	2607546	2607546	PRESERVED_SPECIMEN	E	E	E00620864	AC 9		CC_BY_NC_4_0		Sharma", L.R.; Olley, L. & Cross," A.			2018-02-04T16:14Z		TAXON_MATCH_HIGHERRANK",,,,,,
"890166199	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620861	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	NP	Kyanjin Gompa - Birch Wood	98e934b0-5f31-11de-b67e-b8a03c50a862	28.205278	85.5625			3805.0	0.0			2007-09-21T02:00Z	21	9	2007	2607708	2607708	PRESERVED_SPECIMEN	E	E	E00620861	M5.1		CC_BY_NC_4_0		Sharma", Sharma L.; Olley, L.; Cross, A.; Joshi, M. & Regmi," B.			2018-02-04T16:14Z		",,,,
"890166122	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620860	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	NP	Betw. Tharepati & Mangengoth	98e934b0-5f31-11de-b67e-b8a03c50a862					3500.0	0.0			2007-10-01T02:00Z	1	10	2007	2607519		PRESERVED_SPECIMEN	E	E	E00620860	AC20		CC_BY_NC_4_0		Sharma", L.R.; Olley, L. & Cross," A.			2018-02-04T16:14Z		",,,,,,
"890163029	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00660886	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	GB	Ciste Mhearad"," Cairn Gorm	98e934b0-5f31-11de-b67e-b8a03c50a862									1996-06-16T02:00Z	16	6	1996	2607519		PRESERVED_SPECIMEN	E	E	E00660886	7032		CC_BY_NC_4_0		Fryday"," A.M.			2018-02-04T16:14Z		",,,,,,,
"890159206	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620862	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	NP	Kyanjin Ri	98e934b0-5f31-11de-b67e-b8a03c50a862	28.217778	85.577222			4400.0	0.0			2007-09-22T02:00Z	22	9	2007	2607708	2607708	PRESERVED_SPECIMEN	E	E	E00620862	L7.3		CC_BY_NC_4_0		Sharma", L.R.; Olley, L. & Cross," A.			2018-02-04T16:13Z		",,,,,,
"890158132	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620863	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	NP	Kyanjin Ri	98e934b0-5f31-11de-b67e-b8a03c50a862	28.223889	85.576944			4595.0	0.0			2007-09-22T02:00Z	22	9	2007	2607708	2607708	PRESERVED_SPECIMEN	E	E	E00620863	AC25.1		CC_BY_NC_4_0		Sharma", L.R.; Olley, L. & Cross," A.			2018-02-04T16:14Z		",,,,,,
"790014356	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620663	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia humilis		SPECIES	Cladonia humilis (With.) J.R.Laundon	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607526	2607526	PRESERVED_SPECIMEN	E	E	E00620663			CC_BY_NC_4_0		Irvine"," F.R.			2018-02-05T04:48Z		RECORDED_DATE_INVALID",,,,,,,,
"790003523	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620674	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia uncialis	biuncialis	SUBSPECIES	Cladonia uncialis subsp. biuncialis (Hoffm.) M.Choisy	AT		98e934b0-5f31-11de-b67e-b8a03c50a862					2410.0	0.0			2012-08-28T02:00Z	28	8	2012	2607638	6606867	PRESERVED_SPECIMEN	E	E	E00620674	12495		CC_BY_NC_4_0		Obermayer"," Walter			2018-02-05T04:48Z		",,,,,,,,
"790003316	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620682	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia macroceras		SPECIES	Cladonia macroceras (Delise) Hav.	SI	Central Eastern Alps", Styrian Prealps," Kobansko	98e934b0-5f31-11de-b67e-b8a03c50a862									2008-07-20T02:00Z	20	7	2008	7364113	7364113	PRESERVED_SPECIMEN	E	E	E00620682	71507		CC_BY_NC_4_0		Hafellner"," Joseph			2018-02-05T04:48Z		",,,,,,
"790002967	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620658	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia humilis		SPECIES	Cladonia humilis (With.) J.R.Laundon	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607526	2607526	PRESERVED_SPECIMEN	E	E	E00620658			CC_BY_NC_4_0		Irvine"," F.R.			2018-02-05T04:48Z		RECORDED_DATE_INVALID",,,,,,,,
"789990898	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620665	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia pyxidata		SPECIES	Cladonia pyxidata (L.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1975-04-02T01:00Z	2	4	1975	2607695	2607695	PRESERVED_SPECIMEN	E	E	E00620665			CC_BY_NC_4_0		McCallum Webster"," M.			2018-02-05T04:48Z		",,,,,,,,
"789990360	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620662	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia humilis		SPECIES	Cladonia humilis (With.) J.R.Laundon	GB	Lievington [Levington?] Heath	98e934b0-5f31-11de-b67e-b8a03c50a862													2607526	2607526	PRESERVED_SPECIMEN	E	E	E00620662			CC_BY_NC_4_0		Irvine"," F.R.			2018-02-05T04:48Z		RECORDED_DATE_INVALID",,,,,,,,
"789989695	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620660	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia pyxidata		SPECIES	Cladonia pyxidata (L.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1973-06-19T01:00Z	19	6	1973	2607695	2607695	PRESERVED_SPECIMEN	E	E	E00620660			CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-05T04:48Z		",,,,,,,,
"789955283	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620659	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia pyxidata		SPECIES	Cladonia pyxidata (L.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1989-07-08T02:00Z	8	7	1989	2607695	2607695	PRESERVED_SPECIMEN	E	E	E00620659			CC_BY_NC_4_0		Irvine"," F.R.			2018-02-05T04:48Z		",,,,,,,,
"789954977	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620664	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia pyxidata		SPECIES	Cladonia pyxidata (L.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862					305.0	0.0							2607695	2607695	PRESERVED_SPECIMEN	E	E	E00620664			CC_BY_NC_4_0		Irvine"," F.R.			2018-02-05T04:48Z		",,,,,,,,
"773979606	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620527	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia deformis		SPECIES	Cladonia deformis (L.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-04-05T02:00Z	5	4	2006	9075436	9075436	PRESERVED_SPECIMEN	E	E	E00620527			CC_BY_NC_4_0		Ballinger"," Brian			2018-02-04T22:32Z		",,,,,,,,
"773940578	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620508	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cariosa		SPECIES	Cladonia cariosa (Ach.) Spreng.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2012-07-31T02:00Z	31	7	2012	2607655	2607655	PRESERVED_SPECIMEN	E	E	E00620508	24093		CC_BY_NC_4_0		Coppins", B.J. & Coppins," A.M.			2018-02-04T22:32Z		",,,,,,,
"724045850	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620258	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia decorticata		SPECIES	Cladonia decorticata (Flörke) Spreng.	CH		98e934b0-5f31-11de-b67e-b8a03c50a862					1900.0	0.0			1931-08-08T01:00Z	8	8	1931	3391162	3391162	PRESERVED_SPECIMEN	E	E	E00620258	D 305		CC_BY_NC_4_0		E. Frey			2018-02-04T16:27Z		",,,,,,,,,
"724013858	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620280	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia macroceras		SPECIES	Cladonia macroceras (Delise) Ahti	CH		98e934b0-5f31-11de-b67e-b8a03c50a862									1970-08-31T01:00Z	31	8	1970	7246719	7246719	PRESERVED_SPECIMEN	E	E	E00620280			CC_BY_NC_4_0		F. Page			2018-02-04T16:27Z		",,,,,,,,,
"686929263	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00604758	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ciliata	tenuis	VARIETY	Cladonia ciliata var. tenuis (Flörke) Ahti	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-10-12T02:00Z	12	10	2006	3390193	2607546	PRESERVED_SPECIMEN	E	E	E00604758	4890		CC_BY_NC_4_0		R. Yahr			2018-02-03T22:58Z		",,,,,,,,,
