gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
1228030298,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740327,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Ochil,98e934b0-5f31-11de-b67e-b8a03c50a862,56.226111,-3.6775,,,,,,,1847-06-19T01:00Z,19,6,1847,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740327,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228030286,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740222,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Glen Candlich - Callater,98e934b0-5f31-11de-b67e-b8a03c50a862,56.938889,-3.341389,,,,,,,1847-08-18T01:00Z,18,8,1847,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740222,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228029344,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740258,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Braeriach,98e934b0-5f31-11de-b67e-b8a03c50a862,57.078056,-3.728611,,,,,,,1854-01-01T01:00Z,,,1854,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740258,,,CC_BY_NC_4_0,,Backhouse,,,,,
1228029083,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740311,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,North wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228029082,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740310,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,mountains near Llanberis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228029012,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740231,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Glencoe,98e934b0-5f31-11de-b67e-b8a03c50a862,56.6825,-5.102222,,,,,,,1837-07-09T01:00Z,9,7,1837,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740231,,,CC_BY_NC_4_0,,J. H. C. [?],,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228028184,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740236,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Skye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228027767,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740295,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,The Cheviot,98e934b0-5f31-11de-b67e-b8a03c50a862,55.482778,-2.1425,,,,,,,1868-01-01T01:00Z,,,1868,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740295,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228027154,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740333,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Lochnagar,98e934b0-5f31-11de-b67e-b8a03c50a862,56.955,-3.225,,,,,,,1837-08-30T01:00Z,30,8,1837,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740333,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228027153,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740332,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,The Ochils,98e934b0-5f31-11de-b67e-b8a03c50a862,56.226111,-3.6775,,,,,,,1838-09-24T01:00Z,24,9,1838,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740332,,,CC_BY_NC_4_0,,[?],,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228027051,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740307,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,,SPECIES,Saxifraga stellaris L.,GB,Nant Francon,98e934b0-5f31-11de-b67e-b8a03c50a862,53.146389,-4.033611,,,,,,,1820-05-24T01:00Z,24,5,1820,3032808,5567578,PRESERVED_SPECIMEN,E,E,E00740307,,,CC_BY_NC_4_0,,Cryer,,,,,
1228026997,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740334,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,IE,Deny-bneathia[?],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228025797,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740321,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,IE,Deryvoneathia[?!?],98e934b0-5f31-11de-b67e-b8a03c50a862,53.333333,-9,,,,,,,1838-08-13T01:00Z,13,8,1838,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740321,,,CC_BY_NC_4_0,,Balfour,,,,,
1228025657,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740268,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Lochnagar,98e934b0-5f31-11de-b67e-b8a03c50a862,56.950556,-3.263333,,,,,,,1847-08-12T01:00Z,12,8,1847,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740268,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228025470,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740308,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Moel Shabadd [Moel Siabod],98e934b0-5f31-11de-b67e-b8a03c50a862,53.057778,-3.955,,,,,,,1839-01-01T01:00Z,,,1839,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740308,,,CC_BY_NC_4_0,,Ball,,,,,
1228025458,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740280,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes engleri,engleri,SUBSPECIES,Saxifraga stellaris subsp. engleri (Dalla Torre) P.Fourn.,GB,Ben Nevis,98e934b0-5f31-11de-b67e-b8a03c50a862,56.796111,-5.003889,,,,,,,1832-01-01T01:00Z,,,1832,8425059,5567705,PRESERVED_SPECIMEN,E,E,E00740280,,,CC_BY_NC_4_0,,Hooker,,,,,
1228024859,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740322,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,IE,Delphi,98e934b0-5f31-11de-b67e-b8a03c50a862,53.630833,-9.753611,,,,,,,1831-01-01T01:00Z,,,1831,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740322,,,CC_BY_NC_4_0,,Shuttleworth,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228024778,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740281,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes engleri,engleri,SUBSPECIES,Saxifraga stellaris subsp. engleri (Dalla Torre) P.Fourn.,GB,Ben Nevis,98e934b0-5f31-11de-b67e-b8a03c50a862,56.796111,-5.003889,,,,,,,1856-08-14T01:00Z,14,8,1856,8425059,5567705,PRESERVED_SPECIMEN,E,E,E00740281,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228024417,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740201,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Ben MacDhui,98e934b0-5f31-11de-b67e-b8a03c50a862,57.069722,-3.668611,,,,,,,1830-08-04T01:00Z,4,8,1830,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740201,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228023877,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740260,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,stellaris,VARIETY,Saxifraga stellaris var. stellaris,GB,Moffat,98e934b0-5f31-11de-b67e-b8a03c50a862,55.333889,-3.440556,,,,,,,1868-06-02T01:00Z,2,6,1868,7339184,5567578,PRESERVED_SPECIMEN,E,E,E00740260,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1228023128,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740249,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes engleri,engleri,SUBSPECIES,Saxifraga stellaris subsp. engleri (Dalla Torre) P.Fourn.,GB,Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.545,-4.222222,,,,,,,1877-07-20T01:00Z,20,7,1877,8425059,5567705,PRESERVED_SPECIMEN,E,E,E00740249,,,CC_BY_NC_4_0,,Reid,,,,,
1144985135,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740179,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,,SPECIES,Saxifraga stellaris L.,GB,Ben Alder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144985134,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740149,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,near Darlington,98e934b0-5f31-11de-b67e-b8a03c50a862,54.520556,-1.558889,,,,,,,1805-01-01T01:00Z,,,1805,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740149,,,CC_BY_NC_4_0,,Backhouse,,,,,
1144985132,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740150,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Raby Park [Raby Castle],98e934b0-5f31-11de-b67e-b8a03c50a862,54.591389,-1.8,,,,,,,1811-01-01T01:00Z,,,1811,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740150,,,CC_BY_NC_4_0,,Backhouse,,,,,
1144985131,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740142,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,King's Caple,98e934b0-5f31-11de-b67e-b8a03c50a862,51.953333,-2.640833,,,,,,,1875-05-07T01:00Z,7,5,1875,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740142,,,CC_BY_NC_4_0,,Ley,,,,,
1144985120,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740143,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Glen Beg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144985118,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740155,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,IE,Torc Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144985115,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740160,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,,SPECIES,Saxifraga stellaris L.,GB,Balquhidder,98e934b0-5f31-11de-b67e-b8a03c50a862,56.359722,-4.373611,,,,,,,1875-06-19T01:00Z,19,6,1875,3032808,5567578,PRESERVED_SPECIMEN,E,E,E00740160,,,CC_BY_NC_4_0,,Johnston,,,,,
1144985113,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740140,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Kew Moat,98e934b0-5f31-11de-b67e-b8a03c50a862,51.478889,-0.2975,,,,,,,1862-01-01T01:00Z,,,1862,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740140,,,CC_BY_NC_4_0,,Gower,,,,,
1144985107,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740148,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Micklefell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144985104,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740152,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Hazelrigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144985100,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740177,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,,SPECIES,Saxifraga stellaris L.,GB,Ben Vorlich,98e934b0-5f31-11de-b67e-b8a03c50a862,56.340833,-4.219167,,,,,,,1866-07-28T01:00Z,28,7,1866,3032808,5567578,PRESERVED_SPECIMEN,E,E,E00740177,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1144985089,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740151,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Belford,98e934b0-5f31-11de-b67e-b8a03c50a862,55.598611,-1.83,,,,,,,1881-01-01T01:00Z,,,1881,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740151,,,CC_BY_NC_4_0,,Terras,,,,,
1144985074,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740178,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes stellaris,,SPECIES,Saxifraga stellaris L.,GB,Ben Alder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144551728,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740057,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Clova,98e934b0-5f31-11de-b67e-b8a03c50a862,56.843056,-3.103889,,,,,,,1834-08-05T01:00Z,5,8,1834,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740057,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144551724,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740069,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Glen Callater,98e934b0-5f31-11de-b67e-b8a03c50a862,56.936111,-3.336111,,,,,,,1847-08-10T01:00Z,10,8,1847,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740069,,,CC_BY_NC_4_0,,Balfour,,,,,
1144551722,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739951,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,from Newbattle Woods,98e934b0-5f31-11de-b67e-b8a03c50a862,55.864444,-3.070556,,,,,,,1836-05-11T01:00Z,11,5,1836,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00739951,,,CC_BY_NC_4_0,,Knapp,,,,,
1144551720,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739972,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Breich Water [stream],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144551718,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739943,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Alvah woods,98e934b0-5f31-11de-b67e-b8a03c50a862,57.63,-2.540556,,,,,,,1839-05-27T01:00Z,27,5,1839,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00739943,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144551705,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740006,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,near Coniscliff,98e934b0-5f31-11de-b67e-b8a03c50a862,54.529722,-1.66,,,,,,,1810-01-01T01:00Z,,,1810,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00740006,355,,CC_BY_NC_4_0,,Backhouse,,,,,
1144551703,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740045,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Pentland Hills,98e934b0-5f31-11de-b67e-b8a03c50a862,55.870833,-3.358611,,,,,,,1831-01-01T01:00Z,,,1831,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740045,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144551698,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739953,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Balerno. Bks of ? [Banks of Burn?],98e934b0-5f31-11de-b67e-b8a03c50a862,55.88,-3.342778,,,,,,,1883-05-01T01:00Z,1,5,1883,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00739953,,,CC_BY_NC_4_0,,A. H. Gilson,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144551695,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740024,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,IE,Torc Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144551692,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739989,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,North bank of Gladhouse reservoir at the Moorfoot Hills,98e934b0-5f31-11de-b67e-b8a03c50a862,55.765,-3.131667,,,,,,,1880-05-07T01:00Z,7,5,1880,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00739989,,,CC_BY_NC_4_0,,McNab,,,,,
1144551685,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740015,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Roslin,98e934b0-5f31-11de-b67e-b8a03c50a862,55.859167,-3.158333,,,,,,,1857-05-12T01:00Z,12,5,1857,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00740015,,,CC_BY_NC_4_0,,J. Sualer,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144551684,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740068,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Clova mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144551674,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740066,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,sands of Barry,98e934b0-5f31-11de-b67e-b8a03c50a862,56.466667,-2.736667,,,,,,,1878-07-13T01:00Z,13,7,1878,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740066,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1144551673,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739961,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Newbattle Woods,98e934b0-5f31-11de-b67e-b8a03c50a862,55.878056,-3.063056,,,,,,,1835-01-01T01:00Z,,,1835,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00739961,,,CC_BY_NC_4_0,,Knapp,,,,,
1144551672,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740053,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,near Bath,98e934b0-5f31-11de-b67e-b8a03c50a862,51.373889,-2.373611,,,,,,,1837-01-01T01:00Z,,,1837,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740053,,,CC_BY_NC_4_0,,Alexander,,,,,
1144551666,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739960,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Corstorphine,98e934b0-5f31-11de-b67e-b8a03c50a862,55.925278,-3.296389,,,,,,,1854-03-29T01:00Z,29,3,1854,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00739960,,,CC_BY_NC_4_0,,Dubuc,,,,,
1144551665,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740003,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Hampstead Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144551644,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740077,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,GB,Ben Avon,98e934b0-5f31-11de-b67e-b8a03c50a862,57.082222,-3.449722,,,,,,,1847-08-11T01:00Z,11,8,1847,5371685,5371685,PRESERVED_SPECIMEN,E,E,E00740077,,,CC_BY_NC_4_0,,Murchison,,,,,
1144551639,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739969,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Colington Woods,98e934b0-5f31-11de-b67e-b8a03c50a862,55.898889,-3.2475,,,,,,,1834-03-29T01:00Z,29,3,1834,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00739969,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1144551630,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739992,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,Helensburgh,98e934b0-5f31-11de-b67e-b8a03c50a862,56.009444,-4.743056,,,,,,,1884-04-04T01:00Z,4,4,1884,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00739992,,,CC_BY_NC_4_0,,Somerville,,,,,
1144551583,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00740000,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,,SPECIES,Anemone nemorosa L.,GB,near Ryde,98e934b0-5f31-11de-b67e-b8a03c50a862,50.715278,-1.178333,,,,,,,1838-01-01T01:00Z,,,1838,3033263,3033263,PRESERVED_SPECIMEN,E,E,E00740000,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
