gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
574835234																										http://data.rbge.org.uk/living/20042098													2017-08-16 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20042098	20042098						not recorded							alive																											collected directly from the wild																																							degrees minutes seconds																																													Laelia anceps Lindl.												Orchidaceae	Laelia		anceps						ICBN			
574835139																										http://data.rbge.org.uk/living/19822035													1999-01-14 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19822035	19822035	3593	Grierson, Andrew J.C. & Long, David G.				not recorded							dead						Epiphytic orchid												1982-03-09		68					1982-03-09		collected directly from the wild				Subtropical terai forest on riverbank									BT		Sarbhang Dist.			Singi Khola, 10 km SW of Sarbhang		390	390	390 M								26.833333	90.200000						26° 50' E	90° 12' E	degrees minutes seconds																																													Dendrobium terminale Parish & Rchb.f.												Orchidaceae	Dendrobium		terminale						ICBN			
574835074																										http://data.rbge.org.uk/living/19932569													2015-01-09 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19932569	19932569						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Aspasia lunata Lindl.												Orchidaceae	Aspasia		lunata						ICBN			
574835072																										http://data.rbge.org.uk/living/19932570													2015-01-09 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19932570	19932570						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Cattleya amethystoglossa Linden & Rchb.f.												Orchidaceae	Cattleya		amethystoglossa						ICBN			
574835050																										http://data.rbge.org.uk/living/19930942													2015-01-09 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19930942	19930942	176	Mitchell, David R. & Smith, Paul				not recorded							dead						In with MSM 139												1992-10-30		304					1992-10-30		collected directly from the wild				Growing in moss									ID		Irian Jaya			Pabilylo Village		2600	2600	2600 M																	degrees minutes seconds																																													Bulbophyllum formosum Schltr.												Orchidaceae	Bulbophyllum		formosum						ICBN			
574835038																										http://data.rbge.org.uk/living/19822028													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19822028	19822028	3538	Grierson, Andrew J.C. & Long, David G.				not recorded							alive						Epiphytic orchid, in fruit												1982-03-07		66					1982-03-07		collected directly from the wild				Subtropical terai forest									BT		Sarbhang Dist.			Near Lao Pani, 12 km E of Sarbhang		400	400	400 M								26.883333	90.350000						26° 53' E	90° 21' E	degrees minutes seconds																																													Pholidota pallida Lindl.												Orchidaceae	Pholidota		pallida						ICBN			
574835007																										http://data.rbge.org.uk/living/19892657													1999-05-07 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19892657	19892657	203	Kirkpatrick, George				not recorded							dead																		October 1989		288					October 1989		collected directly from the wild				Sub-tropical mixed forest									IN		Sikkim			Yuksum to Tsoka track, after the second river crossing		2134	2134	2134 M																	degrees minutes seconds																																													Orchidaceae												Orchidaceae	Unk.orchidaceae								ICBN			
574834955																										http://data.rbge.org.uk/living/20041388													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041388	20041388	2667					not recorded							alive																											collected directly from the wild													PG							1783	1783	1783 M								-8.516667	147.850000						8° 31' E	147° 51' E	degrees minutes seconds																																													Dendrobium cruttwellii T.M.Reeve												Orchidaceae	Dendrobium		cruttwellii						ICBN			
574834904																										http://data.rbge.org.uk/living/19361057													2000-03-10 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19361057	19361057						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Trichopilia suavis Lindl. & Paxton												Orchidaceae	Trichopilia		suavis						ICBN			
574834836																										http://data.rbge.org.uk/living/19630585													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19630585	19630585						not recorded							alive																											collected directly from the wild													PG																										degrees minutes seconds																																													Eria xanthocheila Ridl.												Orchidaceae	Eria		xanthocheila						ICBN			
574834825																										http://data.rbge.org.uk/living/19710900													1999-01-14 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19710900	19710900	143	Bacon, A J				not recorded							dead																											collected directly from the wild													MY		Sabah			Kaingaran area		2134	2630	2134-2630 M																	degrees minutes seconds																																													Eria												Orchidaceae	Eria								ICBN			
574834803																										http://data.rbge.org.uk/living/19681184													2017-08-02 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19681184	19681184		Searle, L.K.				not recorded							alive																											collected directly from the wild													PG					Kundiawa [Karimui]																					degrees minutes seconds																																													Pholidota pallida Lindl.												Orchidaceae	Pholidota		pallida						ICBN			
574834773																										http://data.rbge.org.uk/living/19921436													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19921436	19921436						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Cymbidium  Laura Fergusson  grex												Orchidaceae	Cymbidium								ICBN			
574834763																										http://data.rbge.org.uk/living/19681314													2000-03-10 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19681314	19681314						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Eria aff. imitans Schltr.												Orchidaceae	Eria		imitans						ICBN			
574834669																										http://data.rbge.org.uk/living/19870626													2000-10-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19870626	19870626	2800	Clements, Mark				not recorded							dead																											collected directly from the wild													GR		Pelopónnisos			Sinolikas Mts; 20 km past Eptahari																					degrees minutes seconds																																													Ophrys sphegodes Mill.												Orchidaceae	Ophrys		sphegodes						ICBN			
574834567																										http://data.rbge.org.uk/living/19752007													2004-01-06 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19752007	19752007		Elworthy, G.C.				not recorded							dead																		September 1975		258					September 1975		collected directly from the wild													PG		Central Dist.			between Iongai and Murray Pass		2134	2134	2134 M																	degrees minutes seconds																																													Bulbophyllum aff. savaiense Schltr. ssp. subcubicum J.J.Sm.												Orchidaceae	Bulbophyllum		savaiense						ICBN			
574834349																										http://data.rbge.org.uk/living/19915007													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19915007	19915007						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Pleione  Alishan  grex												Orchidaceae	Pleione								ICBN			
574834337																										http://data.rbge.org.uk/living/19892655													2005-12-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19892655	19892655	201	Kirkpatrick, George				not recorded							dead																		October 1989		288					October 1989		collected directly from the wild				Sub-tropical mixed forest									IN		Sikkim			Yuksum to Tsoka track, after the second river crossing		2134	2134	2134 M																	degrees minutes seconds																																													Ione bicolor (Lindl.) Lindl.												Orchidaceae	Ione		bicolor						ICBN			
